y,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,PLANT
0.8315999755859379,7.527446356968003,-7.15721528174935,7.297214192574314,-8.118955322367778,-7.934053900926443,0.530103592618075,-7.253347161588311,-7.838511905036407,13.79045383553835,-0.6905647523810995,-1.2050985062158124,-1.1734072675319662,I
0.8315999755859379,7.5281685143275885,-7.15721528174935,7.297214192574314,-8.119975624506912,-7.934053900926443,0.530103592618075,-7.253347161588311,-7.838511905036407,13.75053542761544,-0.6905647523810995,-1.2050985062158124,-1.1734072675319662,I
0.8315999755859379,7.447891118337811,-7.15721528174935,7.297214192574314,-8.1189101440831,-7.934053900926443,0.530103592618075,-7.253347161588311,-7.838511905036407,13.428452406005041,-0.6905647523810995,-1.2050985062158124,-1.1734072675319662,I
0.8315999755859379,7.801192985295685,-7.15721528174935,7.297214192574314,-8.118632901926556,-7.934053900926443,0.530103592618075,-7.253347161588311,-7.838511905036407,13.626132234628205,-0.6905647523810995,-1.2050985062158124,-1.1734072675319662,I
0.8315999755859379,7.961011357346253,-7.15721528174935,7.297214192574314,-8.118827709703002,-7.934053900926443,0.530103592618075,-7.253347161588311,-7.838511905036407,13.773758115185522,-0.6905647523810995,-1.2050985062158124,-1.1734072675319662,I
0.8315999755859379,7.9320761371059,-7.15721528174935,7.297214192574314,-8.118826293556417,-7.934053900926443,0.530103592618075,-7.253347161588311,-7.838511905036407,13.685165689407619,-0.6905647523810995,-1.2050985062158124,-1.1734072675319662,I
0.8315999755859379,7.946843914929062,-7.15721528174935,7.297214192574314,-8.11878521722774,-7.934053900926443,0.530103592618075,-7.253347161588311,-7.838511905036407,13.79850269879309,-0.6905647523810995,-1.2050985062158124,-1.1734072675319662,I
0.8315999755859379,7.828615415284031,-7.15721528174935,7.297214192574314,-8.11893449514043,-7.934053900926443,0.530103592618075,-7.253347161588311,-7.838511905036407,13.754179818343932,-0.6905647523810995,-1.2050985062158124,-1.1734072675319662,I
0.8315999755859379,7.711012263887454,-7.15721528174935,7.297214192574314,-8.119216207372904,-7.934053900926443,0.530103592618075,-7.253347161588311,-7.838511905036407,13.629812859441497,-0.6905647523810995,-1.2050985062158124,-1.1734072675319662,I
0.8315999755859379,7.780240899445259,-7.15721528174935,7.297214192574314,-8.118750224764497,-7.934053900926443,0.530103592618075,-7.253347161588311,-7.838511905036407,13.60460583438877,-0.6905647523810995,-1.2050985062158124,-1.1734072675319662,I
0.8315999755859379,7.800265576620388,-7.15721528174935,7.297214192574314,-8.119187892631857,-7.934053900926443,0.530103592618075,-7.253347161588311,-7.838511905036407,13.750534060547885,-0.6905647523810995,-1.2050985062158124,-1.1734072675319662,I
0.8315999755859379,7.71016863749454,-7.15721528174935,7.297214192574314,-8.118504068760245,-7.934053900926443,0.530103592618075,-7.253347161588311,-7.838511905036407,13.66441688384437,-0.6905647523810995,-1.2050985062158124,-1.1734072675319662,I
0.8327000122070309,7.584750265768317,-6.961287720096611,7.404157831205943,-8.121742768895128,-7.357889787034816,0.7601759724872679,-6.332617062358347,-7.585257313360501,13.572521226142824,-0.6905647523810995,-1.1157002220291214,-1.08244625049071,I
0.8327000122070309,7.53174491089805,-6.961287720096611,7.404157831205943,-8.126219065667975,-7.357889787034816,0.7601759724872679,-6.332617062358347,-7.585257313360501,13.75145899452013,-0.6905647523810995,-1.1157002220291214,-1.08244625049071,I
